CID,HOMO,HOMO-1,delta_orbs
139631932,-0.18409,-0.26567,0.08158
139632690,-0.19598,-0.26489,0.06891
139636003,-0.14571,-0.23965,0.09394
139636010,-0.16235,-0.25046,0.08811
139639727,-0.16501,-0.24147,0.07646
139642377,-0.17274,-0.2487,0.07596
139645825,-0.15002,-0.23869,0.08867
139648972,-0.15535,-0.23391,0.07856
139648987,-0.15404,-0.24346,0.08942
139649306,-0.15186,-0.25138,0.09952
139650412,-0.16193,-0.23533,0.0734
139650899,-0.16017,-0.23558,0.07541
139650901,-0.16127,-0.23691,0.07564
139654312,-0.16364,-0.23835,0.07471
139654313,-0.16313,-0.23753,0.0744
139654314,-0.16396,-0.23514,0.07118
139657002,-0.15452,-0.24718,0.09266
139657013,-0.14782,-0.24548,0.09766
139657023,-0.14775,-0.24372,0.09597
139657024,-0.15238,-0.2471,0.09472
139657026,-0.14655,-0.23783,0.09128
139657031,-0.15051,-0.24801,0.0975
139657038,-0.14889,-0.23654,0.08765
139659243,-0.17146,-0.25028,0.07882
139659291,-0.15906,-0.23999,0.08093
139659292,-0.16019,-0.23959,0.0794
139659293,-0.16838,-0.24969,0.08131
139659300,-0.16952,-0.24806,0.07854
139659306,-0.14774,-0.23443,0.0866899999999999
139659307,-0.16767,-0.24539,0.0777199999999999
139659314,-0.14091,-0.22541,0.0844999999999999
139659315,-0.15141,-0.23127,0.07986
139659316,-0.16809,-0.24903,0.08094
139659317,-0.15177,-0.239,0.08723
139659318,-0.15954,-0.24064,0.0811
139659323,-0.14675,-0.23236,0.08561
139659325,-0.14767,-0.23165,0.08398
139659329,-0.15164,-0.23104,0.0794
139659335,-0.14266,-0.22374,0.0810799999999999
139659351,-0.144,-0.22798,0.08398
139659357,-0.16816,-0.24905,0.0808899999999999
139659362,-0.1531,-0.2346,0.0814999999999999
139659365,-0.17599,-0.25787,0.0818799999999999
139660879,-0.15112,-0.24314,0.0920199999999999
139681914,-0.14216,-0.24098,0.0988199999999999
139681915,-0.1439,-0.24156,0.09766
139683346,-0.16315,-0.24417,0.08102
139683795,-0.16205,-0.23592,0.0738699999999999
139683800,-0.16802,-0.24287,0.07485
139683802,-0.15984,-0.2417,0.0818599999999999
139684538,-0.16798,-0.24623,0.07825
139684539,-0.16612,-0.24515,0.07903
139691549,-0.14224,-0.23898,0.0967399999999999
139692141,-0.14417,-0.23813,0.09396
139698024,-0.15588,-0.22689,0.07101
139699775,-0.15618,-0.22905,0.0728699999999999
139704039,-0.15086,-0.24936,0.0985
139704042,-0.15544,-0.24771,0.09227
139704044,-0.14856,-0.24314,0.09458
139704045,-0.15614,-0.25046,0.09432
139704048,-0.15431,-0.24666,0.0923499999999999
139704049,-0.14647,-0.24124,0.09477
139704051,-0.1518,-0.24577,0.09397
139704052,-0.15426,-0.25065,0.0963899999999999
139704662,-0.16322,-0.24407,0.08085
139704663,-0.16559,-0.24163,0.07604
139708503,-0.22868,-0.25628,0.0276
139708573,-0.19958,-0.27693,0.07735
139709522,-0.15816,-0.24642,0.08826
139709524,-0.15808,-0.24629,0.08821
139712487,-0.16757,-0.25036,0.08279
139713993,-0.12894,-0.22094,0.092
139734973,-0.13871,-0.24955,0.11084
139734976,-0.17962,-0.25128,0.07166
139744883,-0.13545,-0.24467,0.10922
139746614,-0.14002,-0.24968,0.10966
139746615,-0.13747,-0.24806,0.11059
139754438,-0.20764,-0.26306,0.05542
139774879,-0.20567,-0.26798,0.06231
139774880,-0.20695,-0.26874,0.0617899999999999
139774883,-0.20744,-0.26935,0.0619099999999999
139783788,-0.18043,-0.25958,0.0791499999999999
139786407,-0.15584,-0.24451,0.08867
139788274,-0.19191,-0.27146,0.0795499999999999
139789945,-0.1682,-0.22558,0.05738
139806216,-0.17136,-0.25545,0.08409
139806235,-0.17134,-0.2554,0.08406
139814526,-0.16072,-0.25999,0.09927
139816781,-0.16549,-0.24694,0.08145
139816785,-0.16385,-0.24868,0.08483
139821817,-0.15676,-0.22928,0.07252
139822800,-0.16427,-0.25407,0.0898
139832493,-0.16047,-0.2619,0.10143
139832890,-0.16568,-0.23137,0.06569
139832891,-0.15934,-0.24361,0.0842699999999999
139833705,-0.15459,-0.2524,0.09781
139834460,-0.17902,-0.25768,0.07866
139834462,-0.18595,-0.26588,0.07993
139834465,-0.18604,-0.26569,0.0796499999999999
139834467,-0.1779,-0.25497,0.0770699999999999
139834468,-0.18389,-0.26393,0.08004
139838626,-0.15858,-0.24428,0.0857
139838627,-0.16526,-0.24815,0.08289
139841146,-0.15408,-0.23366,0.07958
139841149,-0.17059,-0.24272,0.07213
139845244,-0.14355,-0.2442,0.1006499999999999
139845254,-0.14247,-0.24188,0.09941
139845275,-0.14335,-0.24351,0.10016
139845320,-0.14326,-0.24461,0.10135
139845360,-0.14533,-0.24273,0.0974
139845402,-0.14493,-0.24326,0.09833
139845419,-0.14354,-0.24442,0.10088
139845462,-0.15193,-0.25395,0.10202
139845468,-0.14356,-0.24447,0.10091
139893298,-0.17646,-0.26063,0.0841699999999999
139902413,-0.17939,-0.24507,0.06568
139913078,-0.17418,-0.2498,0.0756199999999999
139928189,-0.15227,-0.24604,0.09377
139934802,-0.16918,-0.23439,0.0652099999999999
139943132,-0.13481,-0.23869,0.10388
139943361,-0.1621,-0.24445,0.08235
139943363,-0.16565,-0.2556,0.08995
139943365,-0.17792,-0.26359,0.08567
139943366,-0.16161,-0.25051,0.0889
139943367,-0.16073,-0.24216,0.0814299999999999
139943369,-0.15834,-0.2469,0.08856
139943371,-0.16361,-0.25233,0.08872
139943372,-0.16345,-0.2457,0.0822499999999999
139943373,-0.17079,-0.24914,0.07835
139943374,-0.16251,-0.25159,0.0890799999999999
139943376,-0.16404,-0.25275,0.0887099999999999
139943377,-0.15749,-0.24023,0.08274
139943378,-0.16144,-0.25028,0.08884
139943379,-0.17067,-0.25337,0.0827
139943381,-0.16064,-0.25031,0.0896699999999999
139943382,-0.15497,-0.24417,0.0892
139943383,-0.16321,-0.24438,0.0811699999999999
139943384,-0.16482,-0.24617,0.08135
139943386,-0.15942,-0.24559,0.08617
139943387,-0.15333,-0.24282,0.08949
139943388,-0.16188,-0.24402,0.0821399999999999
139943389,-0.17809,-0.2639,0.08581
139943391,-0.16041,-0.24565,0.08524
139943392,-0.15638,-0.23981,0.08343
139943393,-0.15694,-0.24525,0.08831
139943396,-0.17566,-0.25822,0.08256
139943397,-0.15919,-0.24485,0.08566
139943398,-0.16034,-0.24294,0.0825999999999999
139943399,-0.16282,-0.24972,0.0869
139943400,-0.16106,-0.24842,0.08736
139943401,-0.15645,-0.24208,0.0856299999999999
139943403,-0.16088,-0.24976,0.08888
139943404,-0.15948,-0.24193,0.08245
139943405,-0.17787,-0.26366,0.08579
139943406,-0.16377,-0.24949,0.0857199999999999
139943407,-0.16221,-0.24835,0.08614
139943408,-0.15848,-0.24857,0.09009
139943409,-0.18406,-0.26347,0.0794099999999999
139943410,-0.16322,-0.25202,0.0888
139943411,-0.17703,-0.26056,0.08353
139943412,-0.15637,-0.24309,0.0867199999999999
139943414,-0.17718,-0.26079,0.08361
139943416,-0.16612,-0.25467,0.08855
139943417,-0.15686,-0.24281,0.08595
139943419,-0.171,-0.2527,0.0816999999999999
139943421,-0.16174,-0.24405,0.08231
139943422,-0.15753,-0.24294,0.0854099999999999
139943424,-0.16387,-0.25264,0.0887699999999999
139943425,-0.16287,-0.24997,0.0871
139943426,-0.16523,-0.247,0.08177
139943427,-0.15939,-0.24596,0.08657
139943428,-0.15816,-0.24003,0.08187
139943430,-0.15943,-0.24374,0.08431
139943431,-0.1652,-0.25218,0.08698
139943434,-0.16142,-0.25025,0.0888299999999999
139943435,-0.15748,-0.2395,0.0820199999999999
139943439,-0.17694,-0.26158,0.0846399999999999
139943442,-0.16355,-0.24491,0.0813599999999999
139943447,-0.16394,-0.23403,0.0700899999999999
139943448,-0.15956,-0.24696,0.0874
139943449,-0.15954,-0.24542,0.08588
139943451,-0.15762,-0.24528,0.0876599999999999
139943453,-0.16482,-0.25212,0.0873
139943454,-0.17872,-0.26484,0.08612
139943455,-0.1583,-0.24276,0.08446
139943456,-0.16124,-0.24818,0.08694
139943457,-0.16323,-0.2491,0.08587
139943458,-0.15377,-0.24029,0.08652
139943460,-0.15761,-0.2424,0.08479
139943461,-0.15869,-0.24258,0.0838899999999999
139943462,-0.17839,-0.2642,0.08581
139943463,-0.15676,-0.24281,0.0860499999999999
139943464,-0.16852,-0.25434,0.08582
139943465,-0.15947,-0.24475,0.08528
139943466,-0.17809,-0.25781,0.0797199999999999
139943467,-0.15731,-0.23892,0.0816099999999999
139943468,-0.15848,-0.245,0.0865199999999999
139943469,-0.17836,-0.26427,0.08591
139943470,-0.17905,-0.26188,0.08283
139943471,-0.15615,-0.2432,0.0870499999999999
139943473,-0.15695,-0.243,0.0860499999999999
139943475,-0.15657,-0.24316,0.08659
139943476,-0.16013,-0.24295,0.08282
139943478,-0.15636,-0.24206,0.0857
139943479,-0.161,-0.25156,0.09056
139943480,-0.16286,-0.25169,0.08883
139943481,-0.16272,-0.24951,0.08679
139943482,-0.17222,-0.25181,0.0795899999999999
139943483,-0.15903,-0.2482,0.08917
139943484,-0.16874,-0.24945,0.08071
139943485,-0.16385,-0.24863,0.08478
139943486,-0.1603,-0.24237,0.08207
139943488,-0.15836,-0.24123,0.08287
139943489,-0.17223,-0.25335,0.08112
139943491,-0.16337,-0.25223,0.08886
139943492,-0.18042,-0.26585,0.0854299999999999
139943493,-0.16123,-0.2489,0.08767
139943494,-0.1606,-0.24303,0.08243
139943495,-0.16062,-0.24295,0.0823299999999999
139943496,-0.16262,-0.24473,0.08211
139943497,-0.16331,-0.25212,0.08881
139943498,-0.16159,-0.24958,0.0879899999999999
139943501,-0.18103,-0.26603,0.0849999999999999
139943502,-0.16358,-0.24472,0.0811399999999999
139943503,-0.16044,-0.24298,0.08254
139943504,-0.15915,-0.24844,0.0892899999999999
139943505,-0.15716,-0.24326,0.0861
139943506,-0.15972,-0.24801,0.08829
139943508,-0.16095,-0.24923,0.08828
139943509,-0.15321,-0.24278,0.0895699999999999
139943510,-0.16346,-0.25078,0.08732
139943511,-0.15871,-0.24802,0.08931
139943515,-0.16356,-0.24471,0.08115
139943517,-0.16495,-0.25333,0.0883799999999999
139943519,-0.17186,-0.25706,0.0852
139943520,-0.15944,-0.24588,0.0864399999999999
139943522,-0.15976,-0.24467,0.0849099999999999
139943524,-0.16457,-0.24597,0.0814
139943526,-0.1663,-0.25586,0.0895599999999999
139943527,-0.16101,-0.24985,0.08884
139943528,-0.17937,-0.26359,0.0842199999999999
139943529,-0.16078,-0.24293,0.08215
139943531,-0.16154,-0.25027,0.08873
139943533,-0.15626,-0.24226,0.086
139943535,-0.16095,-0.24854,0.08759
139943536,-0.16273,-0.24394,0.0812099999999999
139943540,-0.17785,-0.26347,0.0856199999999999
139943542,-0.17199,-0.2568,0.0848099999999999
139943545,-0.16277,-0.24396,0.08119
139943546,-0.1784,-0.2643,0.0858999999999999
139943549,-0.16412,-0.24385,0.07973
139943551,-0.16086,-0.24753,0.08667
139943552,-0.15855,-0.24385,0.0853
139943554,-0.15525,-0.24359,0.08834
139943558,-0.16079,-0.25122,0.09043
139943561,-0.16541,-0.25535,0.08994
139943564,-0.16279,-0.2455,0.08271
139943566,-0.16147,-0.25029,0.08882
139943569,-0.17221,-0.25144,0.07923
139945053,-0.1703,-0.2474,0.0771
139945054,-0.16817,-0.2451,0.07693
139947889,-0.14764,-0.24523,0.09759
139949020,-0.14268,-0.23505,0.09237
139949022,-0.14386,-0.23639,0.09253
139949024,-0.14099,-0.23256,0.0915699999999999
139949026,-0.14766,-0.24192,0.0942599999999999
139949028,-0.14738,-0.23853,0.0911499999999999
139958031,-0.15684,-0.23134,0.0744999999999999
139958598,-0.16152,-0.24844,0.08692
139968278,-0.16103,-0.23631,0.0752799999999999
139969505,-0.15959,-0.24446,0.08487
139969506,-0.16367,-0.22982,0.0661499999999999
139969507,-0.16198,-0.22955,0.0675699999999999
139969508,-0.16318,-0.23076,0.06758
139974244,-0.16593,-0.24363,0.0777
140007499,-0.16162,-0.23665,0.0750299999999999
140007500,-0.16268,-0.23729,0.07461
140007504,-0.16186,-0.23607,0.07421
140007692,-0.16268,-0.23609,0.07341
140007693,-0.16083,-0.2332,0.0723699999999999
140007694,-0.16136,-0.23485,0.07349
140012301,-0.16491,-0.25513,0.09022
140023217,-0.1765,-0.26016,0.08366
140023836,-0.1726,-0.25314,0.0805399999999999
140023837,-0.17469,-0.25553,0.0808399999999999
140023839,-0.1725,-0.25322,0.08072
140023840,-0.1729,-0.25367,0.08077
140023841,-0.175,-0.25596,0.08096
140023842,-0.17103,-0.25136,0.0803299999999999
140023844,-0.17561,-0.2565,0.08089
140034615,-0.1401,-0.23378,0.0936799999999999
140034627,-0.15255,-0.23567,0.08312
140034676,-0.14381,-0.2295,0.08569
140034693,-0.1385,-0.2304,0.0918999999999999
140035429,-0.17002,-0.25072,0.0807
140041546,-0.17701,-0.25571,0.0786999999999999
140061854,-0.15246,-0.22578,0.07332
140061856,-0.15662,-0.22968,0.0730599999999999
140068468,-0.14846,-0.23997,0.0915099999999999
140068490,-0.14229,-0.2381,0.09581
140068495,-0.14312,-0.23532,0.0922
140068498,-0.1461,-0.24316,0.0970599999999999
140068500,-0.15262,-0.24943,0.09681
140068510,-0.15273,-0.24907,0.09634
140068514,-0.14546,-0.24262,0.09716
140068515,-0.14675,-0.24309,0.09634
140068516,-0.15109,-0.2467,0.09561
140068520,-0.1427,-0.23971,0.09701
140068526,-0.14543,-0.23564,0.0902099999999999
140068542,-0.14561,-0.23339,0.08778
140068543,-0.14332,-0.23683,0.09351
140068546,-0.14275,-0.23898,0.09623
140068556,-0.15126,-0.24791,0.0966499999999999
140068558,-0.14245,-0.23697,0.0945199999999999
140072289,-0.14978,-0.24587,0.09609
140072293,-0.15056,-0.23856,0.088
140072299,-0.15068,-0.23814,0.0874599999999999
140072302,-0.14836,-0.24853,0.10017
140072306,-0.14837,-0.24467,0.0963
140072309,-0.14558,-0.23884,0.09326
140072311,-0.14738,-0.23738,0.09
140072312,-0.14896,-0.24494,0.0959799999999999
140072313,-0.1486,-0.24489,0.0962899999999999
140072315,-0.14873,-0.24445,0.09572
140081445,-0.14208,-0.23582,0.0937399999999999
140081447,-0.14936,-0.24342,0.09406
140081455,-0.1463,-0.24735,0.1010499999999999
140081466,-0.14957,-0.24807,0.0985
140081499,-0.15097,-0.24886,0.09789
140081528,-0.14082,-0.23418,0.09336
140081544,-0.14549,-0.23752,0.09203
140081572,-0.14838,-0.24952,0.1011399999999999
140081581,-0.13986,-0.23184,0.0919799999999999
140081604,-0.14148,-0.23749,0.09601
140081627,-0.15283,-0.25057,0.09774
140081639,-0.14544,-0.24721,0.10177
140081661,-0.14487,-0.24382,0.09895
140081684,-0.15042,-0.24829,0.09787
140081688,-0.15595,-0.25483,0.09888
140081737,-0.13929,-0.2297,0.0904099999999999
140081765,-0.14105,-0.23293,0.0918799999999999
140081784,-0.14386,-0.23997,0.09611
140081788,-0.14644,-0.24505,0.09861
140083301,-0.14688,-0.24342,0.0965399999999999
140087902,-0.15134,-0.24705,0.0957099999999999
140089857,-0.18463,-0.24161,0.05698
140097504,-0.16133,-0.23628,0.0749499999999999
140104116,-0.16627,-0.25398,0.0877099999999999
140110136,-0.16825,-0.25463,0.08638
140117583,-0.16264,-0.23533,0.07269
140127337,-0.18757,-0.26721,0.07964
140129139,-0.18321,-0.23928,0.0560699999999999
140133658,-0.15978,-0.2419,0.08212
140140067,-0.12999,-0.22061,0.09062
140145308,-0.1621,-0.24548,0.08338
140147801,-0.17176,-0.2427,0.07094
140147834,-0.16884,-0.23377,0.06493
140150622,-0.14483,-0.24261,0.09778
140172295,-0.16156,-0.23956,0.0779999999999999
140176784,-0.17902,-0.23619,0.05717
140199716,-0.17272,-0.24414,0.0714199999999999
140199725,-0.17242,-0.24247,0.07005
140205115,-0.17192,-0.24843,0.07651
140231045,-0.16361,-0.24903,0.08542
140231049,-0.15559,-0.23977,0.08418
140231050,-0.15349,-0.22706,0.07357
140231051,-0.1448,-0.22263,0.0778299999999999
140231053,-0.15843,-0.24303,0.0846
140231056,-0.14825,-0.22016,0.07191
140231057,-0.16764,-0.24855,0.0809099999999999
140231060,-0.15505,-0.23967,0.08462
140231062,-0.1536,-0.23669,0.08309
140231065,-0.16022,-0.25005,0.08983
140231070,-0.15875,-0.24512,0.08637
140231074,-0.15436,-0.23681,0.08245
140231075,-0.15079,-0.24088,0.09009
140231078,-0.16005,-0.2464,0.08635
140231081,-0.15237,-0.24188,0.08951
140231090,-0.15473,-0.22734,0.0726099999999999
140231091,-0.15933,-0.23219,0.07286
140231092,-0.17342,-0.25745,0.08403
140231093,-0.15775,-0.24786,0.09011
140231095,-0.14948,-0.22252,0.07304
140231098,-0.15326,-0.23657,0.08331
140231099,-0.15519,-0.23878,0.08359
140231101,-0.15367,-0.22734,0.0736699999999999
140231105,-0.15339,-0.22728,0.07389
140231106,-0.15322,-0.23736,0.0841399999999999
140231107,-0.15199,-0.23991,0.08792
140231109,-0.15078,-0.22261,0.07183
140231111,-0.15448,-0.22814,0.07366
140231113,-0.14743,-0.22591,0.07848
140231114,-0.16603,-0.24976,0.08373
140231115,-0.17025,-0.2568,0.0865499999999999
140231116,-0.1587,-0.24498,0.08628
140231118,-0.15205,-0.23618,0.08413
140231121,-0.16855,-0.25046,0.08191
140231124,-0.15462,-0.23978,0.0851599999999999
140231126,-0.16058,-0.24479,0.08421
140231128,-0.16792,-0.25028,0.0823599999999999
140231131,-0.15208,-0.24205,0.08997
140231134,-0.15578,-0.24355,0.0877699999999999
140231136,-0.16376,-0.24932,0.08556
140238826,-0.15627,-0.24375,0.08748
140238850,-0.15549,-0.24328,0.08779
140238877,-0.1604,-0.24257,0.08217
140238886,-0.15572,-0.24352,0.0877999999999999
140238890,-0.15857,-0.24181,0.08324
140238907,-0.15562,-0.24337,0.08775
140238909,-0.15881,-0.24433,0.0855199999999999
140238910,-0.15868,-0.24491,0.08623
140238911,-0.16076,-0.24396,0.0832
140238974,-0.15881,-0.2447,0.08589
140238996,-0.15513,-0.23355,0.07842
140239003,-0.15767,-0.24163,0.08396
140239007,-0.15578,-0.24305,0.0872699999999999
140239024,-0.16117,-0.2424,0.08123
140239029,-0.16016,-0.24343,0.08327
140240874,-0.15524,-0.23914,0.0839
140240875,-0.16299,-0.24736,0.08437
140240876,-0.158,-0.24786,0.08986
140240877,-0.14957,-0.23628,0.0867099999999999
140240878,-0.15196,-0.2417,0.0897399999999999
140240879,-0.16186,-0.24272,0.0808599999999999
140240880,-0.16024,-0.24789,0.08765
140240881,-0.15776,-0.24221,0.08445
140240882,-0.16524,-0.24994,0.0847
140240883,-0.15796,-0.24564,0.08768
140240884,-0.14851,-0.23428,0.0857699999999999
140240885,-0.1595,-0.24021,0.08071
140240886,-0.15551,-0.23884,0.0833299999999999
140240887,-0.15953,-0.24151,0.08198
140240888,-0.16057,-0.245,0.08443
140240889,-0.16369,-0.24658,0.0828899999999999
140240890,-0.15454,-0.23784,0.0832999999999999
140240891,-0.14831,-0.23422,0.08591
140240892,-0.16622,-0.24991,0.0836899999999999
140240893,-0.14819,-0.23377,0.08558
140240894,-0.15196,-0.24011,0.0881499999999999
140240895,-0.15222,-0.24182,0.0896
140240896,-0.15762,-0.24685,0.08923
140240897,-0.15511,-0.24061,0.0854999999999999
140240898,-0.16696,-0.25007,0.08311
140240899,-0.15254,-0.24221,0.08967
140240901,-0.15721,-0.23684,0.07963
140240902,-0.15252,-0.23212,0.0796
140240903,-0.1537,-0.23742,0.0837199999999999
140240904,-0.15745,-0.2346,0.07715
140240905,-0.15497,-0.23997,0.0849999999999999
140240906,-0.14896,-0.23678,0.0878199999999999
140240907,-0.15232,-0.24101,0.0886899999999999
140240908,-0.15288,-0.24188,0.089
140240909,-0.15496,-0.23855,0.08359
140240910,-0.15317,-0.24096,0.08779
140240912,-0.16037,-0.24509,0.0847199999999999
140240913,-0.16362,-0.24998,0.08636
140240914,-0.15516,-0.24074,0.08558
140240915,-0.16033,-0.24673,0.0864
140240916,-0.1524,-0.24128,0.0888799999999999
140240917,-0.1522,-0.24165,0.08945
140240918,-0.14857,-0.2342,0.0856299999999999
140240919,-0.15822,-0.2457,0.08748
140240920,-0.16799,-0.25396,0.08597
140240921,-0.15409,-0.23802,0.08393
140240922,-0.15236,-0.24169,0.0893299999999999
140240923,-0.15426,-0.23775,0.0834899999999999
140240924,-0.1578,-0.24661,0.08881
140240925,-0.16936,-0.25241,0.08305
140240926,-0.15733,-0.2467,0.08937
140240927,-0.15812,-0.24714,0.0890199999999999
140240928,-0.1549,-0.23923,0.0843299999999999
140240929,-0.14928,-0.2371,0.08782
140240930,-0.14941,-0.23618,0.08677
140240931,-0.15147,-0.23926,0.08779
140240932,-0.16009,-0.2467,0.0866099999999999
140240933,-0.15515,-0.23933,0.0841799999999999
140240934,-0.1577,-0.24659,0.08889
140240935,-0.15508,-0.23865,0.08357
140240936,-0.15124,-0.22942,0.07818
140240937,-0.15254,-0.24164,0.0890999999999999
140240938,-0.16689,-0.24933,0.0824399999999999
140240939,-0.15123,-0.22888,0.07765
140240940,-0.155,-0.23934,0.08434
140240941,-0.16227,-0.24997,0.0877
140240942,-0.15209,-0.24035,0.08826
140240943,-0.15126,-0.23897,0.0877099999999999
140240944,-0.16003,-0.24608,0.0860499999999999
140240945,-0.15771,-0.2479,0.09019
140240946,-0.15751,-0.24678,0.0892699999999999
140240947,-0.17155,-0.25391,0.08236
140240949,-0.1522,-0.23319,0.08099
140240950,-0.15165,-0.23972,0.0880699999999999
140240951,-0.15638,-0.23913,0.08275
140240952,-0.15793,-0.24707,0.08914
140240953,-0.16062,-0.24908,0.0884599999999999
140240955,-0.15666,-0.24066,0.084
140240956,-0.15712,-0.24144,0.0843199999999999
140240957,-0.16019,-0.24702,0.0868299999999999
140240958,-0.15403,-0.23785,0.08382
140240959,-0.15819,-0.24677,0.0885799999999999
140240960,-0.15383,-0.234,0.08017
140240961,-0.17179,-0.25401,0.08222
140240962,-0.16368,-0.24989,0.08621
140240963,-0.15787,-0.24704,0.08917
140240964,-0.15488,-0.2391,0.08422
140240965,-0.16428,-0.25083,0.0865499999999999
140240966,-0.14921,-0.23705,0.08784
140240967,-0.16269,-0.25012,0.08743
140240968,-0.16028,-0.24593,0.08565
140240969,-0.14845,-0.23436,0.08591
140240970,-0.15516,-0.24006,0.0849
140240971,-0.14977,-0.23611,0.08634
140240972,-0.16915,-0.25274,0.08359
140240973,-0.16296,-0.24747,0.08451
140240974,-0.16256,-0.24203,0.0794699999999999
140240975,-0.15528,-0.2395,0.0842199999999999
140240976,-0.15127,-0.22904,0.07777
140240977,-0.16868,-0.25488,0.0862
140240978,-0.15456,-0.23682,0.08226
140240979,-0.15206,-0.24067,0.08861
140240980,-0.15631,-0.23821,0.0819
140240981,-0.15759,-0.24677,0.0891799999999999
140240982,-0.16617,-0.2555,0.0893299999999999
140245382,-0.16495,-0.2369,0.0719499999999999
140248201,-0.1502,-0.2508,0.1006
140248203,-0.14779,-0.2481,0.1003099999999999
140248204,-0.15053,-0.25029,0.09976
140248205,-0.15013,-0.25033,0.1001999999999999
140248206,-0.1514,-0.25313,0.10173
140253261,-0.14808,-0.24868,0.1006
140260208,-0.15484,-0.23911,0.0842699999999999
140263597,-0.15263,-0.23536,0.08273
140267575,-0.15252,-0.22761,0.07509
140267606,-0.15859,-0.24851,0.08992
140273766,-0.14906,-0.22097,0.07191
140274991,-0.14921,-0.24626,0.09705
140276299,-0.15678,-0.2546,0.0978199999999999
140278170,-0.16344,-0.24194,0.0784999999999999
140278179,-0.14928,-0.25226,0.1029799999999999
140283431,-0.16879,-0.23377,0.06498
140285687,-0.16402,-0.23572,0.0717
140294054,-0.16181,-0.25014,0.0883299999999999
140296107,-0.16088,-0.25569,0.0948099999999999
140297972,-0.16224,-0.2368,0.07456
140298324,-0.14486,-0.24273,0.09787
140301522,-0.17774,-0.24495,0.0672099999999999
140301526,-0.1706,-0.24329,0.07269
140301529,-0.16555,-0.23508,0.06953
140301532,-0.17171,-0.23161,0.0599
140306760,-0.16073,-0.25213,0.0914
140308950,-0.17817,-0.22935,0.05118
140308953,-0.17907,-0.23008,0.05101
140311810,-0.13765,-0.24721,0.10956
140316110,-0.16554,-0.24358,0.07804
140321033,-0.14349,-0.24377,0.1002799999999999
140322550,-0.16839,-0.23238,0.0639899999999999
140322551,-0.16806,-0.24178,0.07372
140322552,-0.14793,-0.2318,0.08387
140322553,-0.16866,-0.2316,0.06294
140322554,-0.16437,-0.22604,0.06167
140324379,-0.17236,-0.24628,0.0739199999999999
140324381,-0.17017,-0.24744,0.07727
140327083,-0.15276,-0.25218,0.09942
140330616,-0.15106,-0.24652,0.0954599999999999
140330962,-0.15762,-0.22878,0.07116
140332593,-0.17466,-0.2448,0.0701399999999999
140332594,-0.16644,-0.23789,0.0714499999999999
140334090,-0.16947,-0.24594,0.0764699999999999
140335804,-0.18634,-0.2324,0.0460599999999999
140339038,-0.16746,-0.24598,0.07852
140339040,-0.1732,-0.24786,0.07466
140339043,-0.17384,-0.24966,0.07582
140339060,-0.14081,-0.23442,0.09361
140339064,-0.16293,-0.24049,0.07756
140340092,-0.14099,-0.2353,0.09431
140341946,-0.16877,-0.24293,0.07416
140346256,-0.13119,-0.23487,0.10368
140352465,-0.18143,-0.26554,0.0841099999999999
140352905,-0.16127,-0.23229,0.07102
140354123,-0.12394,-0.23847,0.1145299999999999
140354125,-0.1236,-0.23547,0.11187
140354386,-0.17649,-0.24837,0.07188
140357996,-0.16492,-0.23645,0.0715299999999999
140360239,-0.16222,-0.2469,0.08468
140360894,-0.12593,-0.23792,0.11199
140364523,-0.16569,-0.24257,0.07688
140364971,-0.15805,-0.23466,0.07661
140365231,-0.13919,-0.24014,0.1009499999999999
140369115,-0.1626,-0.23036,0.06776
140369926,-0.18443,-0.26378,0.07935
140373500,-0.17628,-0.25241,0.07613
140375213,-0.1511,-0.25377,0.1026699999999999
140375642,-0.18758,-0.2466,0.05902
140376165,-0.14601,-0.24027,0.09426
140377988,-0.15062,-0.23674,0.08612
140378001,-0.15619,-0.2399,0.08371
140379253,-0.17669,-0.2564,0.07971
140379254,-0.16625,-0.24279,0.07654
140379257,-0.16516,-0.25048,0.0853199999999999
140379261,-0.15556,-0.24113,0.08557
140379262,-0.15237,-0.23602,0.08365
140379365,-0.14954,-0.24235,0.09281
140380099,-0.16763,-0.241,0.0733699999999999
140380365,-0.15873,-0.23655,0.07782
140384329,-0.1744,-0.26435,0.0899499999999999
140387941,-0.15963,-0.24361,0.08398
140391960,-0.16508,-0.24469,0.0796099999999999
140391962,-0.16141,-0.23539,0.0739799999999999
140391963,-0.1615,-0.23562,0.0741199999999999
140391965,-0.16198,-0.2358,0.07382
140392479,-0.16249,-0.23617,0.07368
140395759,-0.1606,-0.23703,0.07643
140396908,-0.17073,-0.25057,0.07984
140408788,-0.17413,-0.24133,0.0671999999999999
140414603,-0.14617,-0.23883,0.0926599999999999
140419493,-0.15035,-0.25177,0.1014199999999999
140436501,-0.16906,-0.24731,0.07825
140443943,-0.16201,-0.23978,0.07777
140445747,-0.16854,-0.23721,0.06867
140456246,-0.15567,-0.24634,0.09067
140457558,-0.13828,-0.24962,0.11134
140460740,-0.17621,-0.24785,0.0716399999999999
140472348,-0.18595,-0.24242,0.0564699999999999
140474694,-0.1466,-0.24366,0.0970599999999999
140480240,-0.15237,-0.2235,0.07113
140480249,-0.16291,-0.24114,0.07823
141005581,-0.1724,-0.2263,0.0539
141006588,-0.17973,-0.2369,0.05717
141006628,-0.18273,-0.24381,0.0610799999999999
